player_id,original_name,normalized_search_name,selected_page_title,wikipedia_url,raw_position,position_wiki,status,manual_review_reason,candidate_titles,first_position_rule_applied,match_method,name_source,birth_year_wiki,birth_evidence,identity_accept_reason
P012201,"MONEKE, CHIMA",Chima Moneke,Chima Moneke,https://en.wikipedia.org/wiki/Chima_Moneke,Power forward,Power Forward,matched,,Chima Moneke; 2025–26 EuroLeague; 2023–24 EuroLeague; 2022–23 EuroLeague; 2021–22 Basketball Champions League,False,direct,bio_name,1995.0,exact_match,exact_birth_year
P009835,"MONROE, GREG",Greg Monroe,Greg Monroe,https://en.wikipedia.org/wiki/Greg_Monroe,Power forward / center,Power Forward,matched,,Greg Monroe; FC Bayern Munich (basketball); 2019–20 FC Bayern Munich (basketball) season; Jonas Valančiūnas; Breanna Stewart,True,direct,bio_name,1990.0,exact_match,exact_birth_year
P003412,"MONSE, STEVEN",Steven Monse,Puerto Rico,https://en.wikipedia.org/wiki/Puerto_Rico,,,page_found_not_basketball_player,Wikipedia page(s) found but none identifiable as a basketball-biography page,Puerto Rico; BBC Magdeburg,False,search,bio_name,,unavailable,
P010042,"MONTERO, JEAN",Jean Montero,Jean Montero,https://en.wikipedia.org/wiki/Jean_Montero,Point guard / Shooting guard,Point Guard,matched,,Jean Montero; 2025–26 EuroLeague; EuroLeague Rising Star; 2026 EuroLeague Final Four; 2024–25 EuroCup Basketball,True,direct,bio_name,2003.0,exact_match,exact_birth_year
P012784,"MONTVILA, NEDAS",Nedas Montvila,List of 2024–25 EuroLeague transactions,https://en.wikipedia.org/wiki/List_of_2024–25_EuroLeague_transactions,,,page_found_not_basketball_player,Wikipedia page(s) found but none identifiable as a basketball-biography page,List of 2024–25 EuroLeague transactions; 2025–26 King Mindaugas Cup; BC Žalgiris; 2024–25 BC Žalgiris season; 2024–25 King Mindaugas Cup,False,search,bio_name,,unavailable,
PBFX,"MONIA, SERGEY",Sergey Monia,Sergei Monia,https://en.wikipedia.org/wiki/Sergei_Monia,Small forward / power forward,Small Forward,matched,,Sergei Monia; Russia men's national basketball team; BC Avtodor; BC Khimki; EuroBasket 2011,True,search,bio_name,1983.0,exact_match,exact_birth_year
P005668,"MOON, JAMARIO",Jamario Moon,Jamario Moon,https://en.wikipedia.org/wiki/Jamario_Moon,Small forward,Small Forward,matched,,Jamario Moon; Xavier Moon; Liga Nacional de Baloncesto Profesional; Boštjan Nachbar; Olympiacos B.C.,False,direct,bio_name,1980.0,exact_match,exact_birth_year
P014115,"MOORE, OMARI",Omari Moore,Omari Moore,https://en.wikipedia.org/wiki/Omari_Moore,Shooting guard / point guard,Shooting Guard,matched,,Omari Moore; 2026 EuroLeague Final Four; List of 2025–26 EuroLeague transactions; Damian Jones (basketball); Tyson Etienne,True,direct,bio_name,2000.0,exact_match,exact_birth_year
P006544,"MORAITIS, DIMITRIS",Dimitris Moraitis,Dimitrios Moraitis,https://en.wikipedia.org/wiki/Dimitrios_Moraitis,Point guard / shooting guard,Point Guard,matched,,Dimitrios Moraitis; Greece men's national basketball team; Panathinaikos B.C.; Peristeri B.C.; Olympiacos B.C.,True,direct,bio_name,1999.0,exact_match,exact_birth_year
PJOB,"MORANDAIS, MICHEL",Michel Morandais,Michel Morandais,https://en.wikipedia.org/wiki/Michel_Morandais,Shooting guard / small forward,Shooting Guard,matched,,Michel Morandais; CB Estudiantes; Rosters of the top basketball teams in European club competitions; Metropolitans 92; S.S. Basket Napoli,True,direct,bio_name,1979.0,exact_match,exact_birth_year
P000726,"MORASCHINI, RICCARDO",Riccardo Moraschini,Riccardo Moraschini,https://en.wikipedia.org/wiki/Riccardo_Moraschini,Guard / small forward,Small Forward,matched,,Riccardo Moraschini; Italy men's national basketball team; 2019–20 Olimpia Milano season; 2021 EuroLeague Final Four; 2019–20 New Basket Brindisi season,False,direct,bio_name,1991.0,exact_match,exact_birth_year
P001862,"MORAY, YANNICK",Yannick Moray,October 17,https://en.wikipedia.org/wiki/October_17,,,page_found_not_basketball_player,Wikipedia page(s) found but none identifiable as a basketball-biography page,October 17,False,search,bio_name,,unavailable,
PBUF,"MORDENTE, MARCO",Marco Mordente,Marco Mordente,https://en.wikipedia.org/wiki/Marco_Mordente,Point guard / shooting guard,Point Guard,matched,,Marco Mordente; Italy men's national basketball team; Olimpia Milano; 2008–09 Euroleague; Rosters of the top basketball teams in European club competitions,True,direct,bio_name,1979.0,exact_match,exact_birth_year
P005404,"MORETTI, DAVIDE",Davide Moretti,Davide Moretti,https://en.wikipedia.org/wiki/Davide_Moretti,Point guard,Point Guard,matched,,Davide Moretti; Virtus Bologna; Italy men's national basketball team; Pallacanestro Trieste; 2021–22 Olimpia Milano season,False,direct,bio_name,1998.0,exact_match,exact_birth_year
P010431,"MORGAN, JEREMY",Jeremy Morgan,Jeremy Morgan,https://en.wikipedia.org/wiki/Jeremy_Morgan,Shooting guard / small forward,Shooting Guard,matched,,Jeremy Morgan; Paris Basketball; List of 2025–26 EuroLeague transactions; Panathinaikos B.C.; Virtus Bologna,True,direct,bio_name,1995.0,exact_match,exact_birth_year
P012585,"MORGAN, MATTHEW",Matthew Morgan,Matt Morgan (basketball),https://en.wikipedia.org/wiki/Matt_Morgan_(basketball),Point guard / shooting guard,Point Guard,matched,,Matt Morgan (disambiguation); Matt Morgan (basketball); 2023–24 EuroCup Basketball; List of 2026–27 EuroLeague transactions; EuroCup Basketball MVP of the Round; List of 2024–25 EuroLeague transactions,True,search,bio_name,1997.0,exact_match,exact_birth_year
P006481,"MORGAN, RAYMAR",Raymar Morgan,Raymar Morgan,https://en.wikipedia.org/wiki/Raymar_Morgan,Power forward / center,Power Forward,matched,,Raymar Morgan; 2020–21 Basketball Champions League; 2018–19 EuroCup Basketball; 2015–16 Eurocup Basketball; 2016–17 Basketball Bundesliga,True,direct,bio_name,1988.0,exact_match,exact_birth_year
P001471,"MORINA, GEZIM",Gezim Morina,Gëzim Morina,https://en.wikipedia.org/wiki/Gëzim_Morina,Power forward / center,Power Forward,matched,,Gëzim Morina; 2019–20 Slovenian Basketball League; KB Ylli; Kosovo men's national basketball team,True,direct,bio_name,1992.0,exact_match,exact_birth_year
P002693,"MORLEY, ZACH",Zach Morley,David Okwera,https://en.wikipedia.org/wiki/David_Okwera,,,ambiguous_multiple_pages,2 basketball-player Wikipedia pages found for this name; none confirmed by birth year/nationality against players_bio.csv,"David Okwera; September 2; 2015 in golf; List of LGBTQ firsts by year (2010s); Timeline of LGBTQ history, 21st century",False,search,bio_name,,unavailable,
PAFY,"MOROVIC, VEDRAN",Vedran Morovic,Vedran Morović,https://en.wikipedia.org/wiki/Vedran_Morović,Point guard,Point Guard,matched,,Vedran Morović; KK MZT Skopje,False,direct,bio_name,1983.0,exact_match,exact_birth_year
P014212,"MORRIS, MONTE",Monte Morris,Monté Morris,https://en.wikipedia.org/wiki/Monté_Morris,Point guard,Point Guard,matched,,Monté Morris; Monte Harrison; List of 2025–26 EuroLeague transactions; Olympiacos B.C.; FC Barcelona Bàsquet,False,direct,bio_name,1995.0,exact_match,exact_birth_year
PLTS,"MORRIS, TERENCE",Terence Morris,Terence Morris,https://en.wikipedia.org/wiki/Terence_Morris,Power forward,Power Forward,matched,,Terence Morris; All-EuroLeague Team; PBC CSKA Moscow; Maccabi Tel Aviv B.C.; EuroLeague MVP of the Month,False,direct,bio_name,1979.0,exact_match,exact_birth_year
P002852,"MOSS, DAVID",David Moss,David Moss (basketball),https://en.wikipedia.org/wiki/David_Moss_(basketball),Shooting guard / small forward,Shooting Guard,matched,,David Moss; David Moss (basketball); Olimpia Milano; Breanna Stewart; Bruno Cerella; Virtus Bologna,True,search,bio_name,1983.0,exact_match,exact_birth_year
PLCZ,"MOTIEJUNAS, DONATAS",Donatas Motiejunas,Donatas Motiejūnas,https://en.wikipedia.org/wiki/Donatas_Motiejūnas,Center / power forward,Center,matched,,Donatas Motiejūnas; 2023 EuroLeague Final Four; BC Žalgiris; EuroCup Basketball Rising Star; Arka Gdynia (basketball),True,direct,bio_name,1990.0,exact_match,exact_birth_year
P011157,"MOTLEY, JOHNATHAN",Johnathan Motley,Johnathan Motley,https://en.wikipedia.org/wiki/Johnathan_Motley,Power forward / center,Power Forward,matched,,Johnathan Motley; 2024–25 EuroCup Basketball; Fenerbahçe S.K. (basketball); 2022–23 EuroLeague; 2021–22 EuroCup Basketball,True,direct,bio_name,1995.0,exact_match,exact_birth_year
PBDH,"MOTTOLA, HANNO",Hanno Mottola,Hanno Möttölä,https://en.wikipedia.org/wiki/Hanno_Möttölä,Power forward,Power Forward,matched,,Hanno Möttölä; EuroLeague MVP of the Round; Rosters of the champion and finalist teams of EuroLeague; BC Žalgiris; 2004 Euroleague Final Four,False,direct,bio_name,1976.0,exact_match,exact_birth_year
P006599,"MOTUM, BROCK",Brock Motum,Brock Motum,https://en.wikipedia.org/wiki/Brock_Motum,Power forward,Power Forward,matched,,Brock Motum; Anadolu Efes S.K.; BC Žalgiris; Aaron White (basketball); 2019 EuroLeague Final Four,False,direct,bio_name,1990.0,exact_match,exact_birth_year
P006636,"MOURATOS, VASSILIS",Vassilis Mouratos,Vassilis Mouratos,https://en.wikipedia.org/wiki/Vassilis_Mouratos,Point guard,Point Guard,matched,,Vassilis Mouratos; Olympiacos B.C.; Peristeri B.C.; 2021–22 Greek Basket League; Promitheas Patras B.C.,False,direct,bio_name,1997.0,exact_match,exact_birth_year
PLLK,"MOZGOV, TIMOFEY",Timofey Mozgov,Timofey Mozgov,https://en.wikipedia.org/wiki/Timofey_Mozgov,Center,Center,matched,,Timofey Mozgov; Tristan Thompson; BC Khimki; Russia men's national basketball team; Jerian Grant,False,direct,bio_name,1986.0,exact_match,exact_birth_year
PLGA,"MRSIC, DAMIR",Damir Mrsic,Damir Mršić,https://en.wikipedia.org/wiki/Damir_Mršić,Shooting guard,Shooting Guard,matched,,Damir Mršić; Fenerbahçe S.K. (basketball); Damir Mulaomerović; KK Split; KK Cedevita,False,direct,bio_name,1970.0,exact_match,exact_birth_year
P011200,"MUDIAY, EMMANUEL",Emmanuel Mudiay,Emmanuel Mudiay,https://en.wikipedia.org/wiki/Emmanuel_Mudiay,Point guard,Point Guard,matched,,Emmanuel Mudiay; BC Žalgiris; Willy Hernangómez; Will Bynum; List of 2021–22 EuroLeague transactions,False,direct,bio_name,1996.0,exact_match,exact_birth_year
P001324,"MUHAMMED, ALI",Ali Muhammed,Bobby Dixon,https://en.wikipedia.org/wiki/Bobby_Dixon,Point guard / shooting guard,Point Guard,matched,,Ali Mohamed; Fenerbahçe S.K. (basketball); Rosters of the champion and finalist teams of EuroLeague; Bobby Dixon; 2019 EuroLeague Final Four; 2018 EuroLeague Final Four,True,search,bio_name,1983.0,exact_match,exact_birth_year
P000437,"MULALIC, MIRKO",Mirko Mulalic,Mirko Mulalić,https://en.wikipedia.org/wiki/Mirko_Mulalić,Shooting guard,Shooting Guard,matched,,Mirko Mulalić; KK Cedevita Olimpija; KK Krka; 2016–17 ABA League; 2019 ABA League Supercup; 2016–17 Slovenian Basketball League,False,direct,bio_name,1988.0,exact_match,exact_birth_year
PAPL,"MULAOMEROVIC, DAMIR",Damir Mulaomerovic,Damir Mulaomerović,https://en.wikipedia.org/wiki/Damir_Mulaomerović,Point guard,Point Guard,matched,,Damir Mulaomerović; ABA League; Rosters of the champion and finalist teams of EuroLeague; 1999–2000 FIBA EuroLeague; Anadolu Efes S.K.,False,direct,bio_name,1974.0,exact_match,exact_birth_year
P003246,"MULLER, MALIK",Malik Muller,Malik Müller,https://en.wikipedia.org/wiki/Malik_Müller,Shooting guard,Shooting Guard,matched,,Malik Müller; EuroLeague season statistical leaders; 2015–16 Euroleague squads; 2018 Basketball Champions League Final Four; Rosters of the top basketball teams in European club competitions,False,search,bio_name,1994.0,exact_match,exact_birth_year
PBFJ,"MUMBRU, ALEX",Alex Mumbru,Álex Mumbrú,https://en.wikipedia.org/wiki/Álex_Mumbrú,Small forward / power forward,Small Forward,matched,,Álex Mumbrú; 2023–24 EuroLeague; Real Madrid Baloncesto; 2022–23 EuroLeague; Spain men's national basketball team,True,direct,bio_name,1979.0,exact_match,exact_birth_year
P007759,"MUNFORD, XAVIER",Xavier Munford,Xavier Munford,https://en.wikipedia.org/wiki/Xavier_Munford,Point guard,Point Guard,matched,,Xavier Munford; 2023–24 EuroCup Basketball; FC Barcelona Bàsquet; Joel Bolomboy; Bursaspor Basketbol,False,direct,bio_name,1992.0,exact_match,exact_birth_year
P000719,"MUONEKE, GABE",Gabe Muoneke,Gabe Muoneke,https://en.wikipedia.org/wiki/Gabe_Muoneke,Forward / center,Center,matched,,Gabe Muoneke; Basketball Champions League Asia; Iranian Basketball Super League; Chinese Basketball Association; Rosters of the top basketball teams in European club competitions,False,direct,bio_name,1978.0,exact_match,exact_birth_year
P011235,"MUOSA, ZAYD",Zayd Muosa,Olympiacos B.C. B Development Team,https://en.wikipedia.org/wiki/Olympiacos_B.C._B_Development_Team,,,page_found_not_basketball_player,Wikipedia page(s) found but none identifiable as a basketball-biography page,Olympiacos B.C. B Development Team,False,search,bio_name,,unavailable,
P000977,"MURIC, DINO",Dino Muric,Dino Murić,https://en.wikipedia.org/wiki/Dino_Murić,Power forward,Power Forward,matched,,Dino Murić; Edo Murić; 2019–20 Slovenian Basketball League; Slovenian Basketball League; 2020–21 Slovenian Basketball League,False,direct,bio_name,1990.0,exact_match,exact_birth_year
P003515,"MURIC, EDO",Edo Muric,Edo Murić,https://en.wikipedia.org/wiki/Edo_Murić,Small forward,Small Forward,matched,,Edo Murić; Basketball League of Serbia; 2019–20 Slovenian Basketball League; KK Cedevita Olimpija; Anadolu Efes S.K.,False,direct,bio_name,1991.0,exact_match,exact_birth_year
P005201,"MURPHY, KEVIN",Kevin Murphy,Kevin Murphy (basketball),https://en.wikipedia.org/wiki/Kevin_Murphy_(basketball),Shooting guard,Shooting Guard,matched,,Kevin Murphy; Kevin Murphy (basketball); EuroLeague individual highs; Walter Berry (basketball); Lebanese Basketball League; Nanterre 92,False,search,bio_name,1990.0,exact_match,exact_birth_year
P003235,"MURRAY, FLIP",Flip Murray,Ronald Murray,https://en.wikipedia.org/wiki/Ronald_Murray,Point guard / shooting guard,Point Guard,matched,,Ronald Murray; Lebanese Basketball League; Lynn Greer; Coin flipping; Mark Termini,True,direct,bio_name,1979.0,exact_match,exact_birth_year
P006540,"MUSA, DZANAN",Dzanan Musa,Džanan Musa,https://en.wikipedia.org/wiki/Džanan_Musa,Shooting guard / small forward,Shooting Guard,matched,,Džanan Musa; Dubai Basketball; 2023–24 EuroLeague; 2022–23 EuroLeague; 2023 EuroLeague Final Four,True,direct,bio_name,1999.0,exact_match,exact_birth_year
P006634,"MUSHIDI, KOSTJA",Kostja Mushidi,Kostja Mushidi,https://en.wikipedia.org/wiki/Kostja_Mushidi,Shooting guard,Shooting Guard,matched,,Kostja Mushidi; Mitteldeutscher BC; Niners Chemnitz; 2026–27 BBL-Pokal; 2024–25 BBL-Pokal; DBB Albert Schweitzer Tournament,False,direct,bio_name,1998.0,exact_match,exact_birth_year
PLUR,"MUSLI, DEJAN",Dejan Musli,Dejan Musli,https://en.wikipedia.org/wiki/Dejan_Musli,Center,Center,matched,,Dejan Musli; Euroleague Basketball Next Generation Tournament; KK Partizan; Nikola Milutinov; EuroCup Basketball All-EuroCup Team,False,direct,bio_name,1991.0,exact_match,exact_birth_year
P007991,"MUSTAFA, MUHAYMIN",Muhaymin Mustafa,Muhaymin Mustafa,https://en.wikipedia.org/wiki/Muhaymin_Mustafa,Small forward / shooting guard,Small Forward,matched,,Muhaymin Mustafa; Karşıyaka Basket; List of 2018–19 EuroLeague transactions; Ionikos Nikaias B.C.; 2022–23 Galatasaray S.K. (men's basketball) season,True,direct,bio_name,1999.0,exact_match,exact_birth_year
P008176,"MUTAF, DAVID",David Mutaf,Sarper David Mutaf,https://en.wikipedia.org/wiki/Sarper_David_Mutaf,Shooting guard / small forward,Shooting Guard,matched,,Sarper David Mutaf; Fenerbahçe S.K. (basketball); Can Maxim Mutaf; 2024–25 Fenerbahçe S.K. (basketball) season; List of 2025–26 EuroLeague transactions,True,search,bio_name,2002.0,exact_match,exact_birth_year
PLQV,"MUTAF, MAXIM",Maxim Mutaf,Can Maxim Mutaf,https://en.wikipedia.org/wiki/Can_Maxim_Mutaf,Shooting guard / small forward,Shooting Guard,matched,,Can Maxim Mutaf; Sarper David Mutaf; Fenerbahçe S.K. (basketball); Aleksandar Ugrinoski; 2013–14 Fenerbahçe S.K. (basketball) season,True,search,bio_name,1991.0,exact_match,exact_birth_year
P012997,"MUURINEN, MIIKKA",Miikka Muurinen,Miikka Muurinen,https://en.wikipedia.org/wiki/Miikka_Muurinen,Power forward,Power Forward,matched,,Miikka Muurinen; 2026–27 KK Partizan season; List of 2025–26 EuroLeague transactions; KK Partizan; 2025–26 KK Partizan season,False,direct,bio_name,2007.0,exact_match,exact_birth_year
PAHX,"NACHBAR, BOSTJAN",Bostjan Nachbar,Boštjan Nachbar,https://en.wikipedia.org/wiki/Boštjan_Nachbar,Small forward / power forward,Small Forward,matched,,Boštjan Nachbar; FC Barcelona Bàsquet; EuroLeague MVP of the Round; Anadolu Efes S.K.; 2013–14 Euroleague,True,direct,bio_name,1980.0,exact_match,exact_birth_year
P005828,"NACIUS, RAIDAS",Raidas Nacius,2014–15 Euroleague squads,https://en.wikipedia.org/wiki/2014–15_Euroleague_squads,,,page_found_not_basketball_player,Wikipedia page(s) found but none identifiable as a basketball-biography page,2014–15 Euroleague squads,False,search,bio_name,,unavailable,
PBPN,"NADJFEJI, ALEKSANDAR",Aleksandar Nadjfeji,Aleksandar Nađfeji,https://en.wikipedia.org/wiki/Aleksandar_Nađfeji,Power forward,Power Forward,matched,,Aleksandar Nađfeji; YUBA All-Star Game; Telekom Baskets Bonn; Stevan Nađfeji; BBL All-Star Game,False,direct,bio_name,1976.0,exact_match,exact_birth_year
PAUI,"NADJFEJI, STEVAN",Stevan Nadjfeji,Stevan Nađfeji,https://en.wikipedia.org/wiki/Stevan_Nađfeji,Power forward,Power Forward,matched,,Stevan Nađfeji; YUBA All-Star Game; Aleksandar Nađfeji; Rethymno Cretan Kings B.C.,False,direct,bio_name,1979.0,exact_match,exact_birth_year
PCOT,"NAIMY, YUVAL",Yuval Naimy,Yuval Naimy,https://en.wikipedia.org/wiki/Yuval_Naimy,Point guard,Point Guard,matched,,Yuval Naimy; Israel men's national basketball team; Hapoel Jerusalem B.C.; 2009–10 Eurocup Basketball; 2011–12 Israeli Basketball Super League,False,direct,bio_name,1985.0,exact_match,exact_birth_year
